cid,upc,oid,dt,r_dt,prc,qty,amt,r_qty,r_amt,web_prod_id,GMM_DESC,PARENT_MDSE_DIVN_DESC
15009046,190233000000,1265575060,1/28/2017,2/20/2017,45.59,1,45.59,1,45.59,3306884,READY TO WEAR,CASUAL RTW
15009046,190233000000,1358837718,12/29/2016,11-01-2017,55.99,1,55.99,1,55.99,3306884,READY TO WEAR,CASUAL RTW
15846514,700289000000,1327681941,03-12-2016,,61.95,1,61.95,,,4381246,CENTER CORE,HANDBAGS & ACCESSORIES
15846514,700289000000,1322260407,11/30/2016,08-12-2016,70.8,1,70.8,1,70.8,4381246,CENTER CORE,HANDBAGS & ACCESSORIES
12315991,44209156403,LS16610832139,11/26/2016,,79.99,1,79.99,,,4384646,CENTER CORE,WOMENS SHOES
12315991,44209156403,1270687080,10/26/2016,,120,1,120,,,4384646,CENTER CORE,WOMENS SHOES
11921008,706256000000,1284078867,06-11-2016,,15.8,1,15.8,,,4389207,READY TO WEAR,CASUAL RTW
11921008,706256000000,1297836195,11/13/2016,,13.83,1,13.83,,,4389207,READY TO WEAR,CASUAL RTW
12100522,773602000000,1265648935,1/31/2017,,17,1,17,,,4511496,BEAUTY,COSMETICS
12100522,773602000000,1218460038,02-08-2016,,17,1,17,,,4511496,BEAUTY,COSMETICS
10953342,889750000000,1262483583,10/16/2016,06-11-2016,41.4,1,41.4,1,41.4,4651990,CENTER CORE,WOMENS SHOES
10953342,889750000000,1259032314,08-10-2016,10/16/2016,41.4,1,41.4,1,41.4,4651990,CENTER CORE,WOMENS SHOES
12277636,636206000000,1299192732,11/18/2016,,6.66,1,6.66,,,4835513,HOME,SOFT HOME
12277636,636206000000,1361338203,02-01-2017,,8.49,1,8.49,,,4835513,HOME,SOFT HOME
11694596,887986000000,PP16920661272,2/19/2016,,34.2,1,34.2,,,4847545,CENTER CORE,HANDBAGS & ACCESSORIES
11694596,887986000000,PP16761185398,6/27/2016,,38,1,38,,,4847545,CENTER CORE,HANDBAGS & ACCESSORIES
10071479,755448000000,1351912782,12/20/2016,02-01-2017,50,1,50,1,50,5250518,READY TO WEAR,CLASSIFICATIONS
10071479,755448000000,1352419002,12/20/2016,02-01-2017,50,1,50,1,50,5250518,READY TO WEAR,CLASSIFICATIONS
15020869,782418000000,1191787431,01-04-2016,,24.99,1,24.99,,,5701278,READY TO WEAR,COLLECTIONS RTW
15020869,782418000000,1226970096,8/21/2016,,14.99,2,29.98,,,5701278,READY TO WEAR,COLLECTIONS RTW
15020869,782418000000,1204927066,03-06-2016,,19.99,2,39.98,,,5701278,READY TO WEAR,COLLECTIONS RTW
14896781,31290094141,1185873594,2/26/2016,,3.99,1,3.99,,,,,
14896781,31290094141,1187178921,06-03-2016,,3.19,4,12.76,,,,,
10268874,190322000000,1360046382,02-01-2017,,14.39,1,14.39,,,,,
10268874,190322000000,1302271416,11/20/2016,,17.99,1,17.99,,,,,
12672693,636203000000,1211947218,7/15/2016,,12.98,1,12.98,,,,,
12672693,636203000000,1212100710,7/17/2016,02-08-2016,12.98,1,12.98,1,12.98,,,
14637984,675717000000,1343099394,12/15/2016,,22.49,1,22.49,,,,,
14637984,675717000000,1343099175,12/15/2016,,25.49,1,25.49,,,,,
10338464,689439000000,1306426236,11/24/2016,,9.6,1,9.6,,,,,
10338464,689439000000,1337969751,09-12-2016,,5.68,1,5.68,,,,,
11352500,706255000000,1191953664,03-04-2016,5/23/2016,46.99,1,46.99,1,46.99,,,
11352500,706255000000,1193986322,08-04-2016,4/25/2016,31.99,1,31.99,1,31.99,,,
10636533,706255000000,1219430886,05-08-2016,08-09-2016,9.99,1,9.99,1,9.99,,,
10636533,706255000000,1212356188,7/17/2016,08-09-2016,15.98,1,15.98,1,15.98,,,
12697940,706256000000,LR16170722917,7/30/2016,,26.2,1,26.2,,,,,
12697940,706256000000,LR16371270957,7/23/2016,03-08-2016,26.2,2,52.4,1,26.2,,,
13394985,706256000000,1270589652,10/26/2016,,17.49,1,17.49,,,,,
13394985,706256000000,1259070591,09-10-2016,,18.32,1,18.32,,,,,
14235816,706256000000,1325001852,11/30/2016,,34.75,1,34.75,,,,,
14235816,706256000000,1360011675,01-01-2017,1/24/2017,33.74,1,33.74,1,33.74,,,
15596904,706256000000,1306467105,11/25/2016,04-12-2016,19.99,1,19.99,1,19.99,,,
15596904,706256000000,1322280762,11/29/2016,09-12-2016,11.99,1,11.99,1,11.99,,,
11236160,706256000000,1324253946,11/30/2016,12-12-2016,29.99,1,29.99,1,29.99,,,
11236160,706256000000,1303065303,11/23/2016,,24.99,1,24.99,,,,,
11850546,706257000000,1296572949,11/13/2016,,39.19,1,39.19,,,,,
11850546,706257000000,1318483146,11/28/2016,,31.8,2,63.6,,,,,
11793706,706257000000,1334906760,08-12-2016,,34.99,1,34.99,,,,,
11793706,706257000000,1332893088,07-12-2016,12/16/2016,34.99,1,34.99,1,34.99,,,
11258797,706257000000,1261628667,10/15/2016,10/22/2016,21.25,1,21.25,1,21.25,,,
11258797,706257000000,1305095280,11/24/2016,06-12-2016,12.99,3,38.97,3,38.97,,,
10172872,753136000000,1198497985,4/28/2016,06-05-2016,36.98,1,36.98,1,36.98,,,
10172872,753136000000,1226860857,8/19/2016,,21.99,1,21.99,,,,,
10761679,759258000000,1211989747,7/16/2016,7/25/2016,21.59,1,21.59,1,21.59,,,
10761679,759258000000,1211068465,11-07-2016,,31.99,1,31.99,,,,,
14526302,782418000000,1337885526,10-12-2016,12/29/2016,71.24,1,71.24,1,71.24,,,
14526302,782418000000,1353196788,12/20/2016,,51.99,1,51.99,,,,,
10559374,886092000000,1186801606,05-03-2016,,19.98,4,79.92,,,,,
10559374,886092000000,1183400292,11-02-2016,,19.98,4,79.92,,,,,
11245835,888573000000,1245816292,10/30/2016,,56.99,1,56.99,,,,,
11245835,888573000000,1208544074,6/22/2016,,95,1,95,,,,,
11952507,889295000000,1248913233,9/28/2016,01-10-2016,14.99,1,14.99,1,14.99,,,
11952507,889295000000,1244885850,9/22/2016,,20.7,1,20.7,,,,,
12086228,3147760000000,1200371957,04-05-2016,,47,1,47,,,744,BEAUTY,COSMETICS
13206880,3147760000000,1195066053,4/13/2016,,47,1,47,,,744,BEAUTY,COSMETICS
12086228,3147760000000,1242212658,9/15/2016,,38.96,1,38.96,,,744,BEAUTY,COSMETICS
12086228,3147760000000,1205306864,05-06-2016,,47,1,47,,,744,BEAUTY,COSMETICS
13206880,3147760000000,1230578550,8/24/2016,,47,1,47,,,744,BEAUTY,COSMETICS
12873145,86279000323,1192072549,03-04-2016,,31.99,1,31.99,,,80793,HOME,SOFT HOME
12873145,86279000323,1191635333,3/31/2016,,31.99,1,31.99,,,80793,HOME,SOFT HOME
13109480,798902000000,1189892019,3/22/2016,,17.99,4,71.96,,,80994,HOME,SOFT HOME
13109480,798902000000,1195837951,4/16/2016,,19.99,6,119.94,,,80994,HOME,SOFT HOME
15720578,85805425302,1265486443,1/28/2017,,22,2,44,,,124,BEAUTY,COSMETICS
15720578,85805425302,1208184680,6/21/2016,,21,2,42,,,124,BEAUTY,COSMETICS
10631573,5450100000000,1233124992,02-09-2016,9/14/2016,17.84,2,35.68,2,35.68,1503,HOME,SOFT HOME
10631573,5450100000000,1233335838,02-09-2016,,17.84,2,35.68,,,1503,HOME,SOFT HOME
13055731,3360370000000,1183995317,2/16/2016,,80,1,80,,,2734,BEAUTY,FRAGRANCES
13055731,3360370000000,1233586209,8/31/2016,,80,1,80,,,2734,BEAUTY,FRAGRANCES
10500712,789374000000,1191683284,3/31/2016,,10,3,30,,,60075,CENTER CORE,INTIMATE APPAREL/HOSIERY
10500712,789374000000,1209464076,6/27/2016,,10,3,30,,,60075,CENTER CORE,INTIMATE APPAREL/HOSIERY
10706646,22548003282,1272739956,10/26/2016,,56,1,56,,,235,BEAUTY,FRAGRANCES
10706646,22548003282,1197242928,4/21/2016,,55,1,55,,,235,BEAUTY,FRAGRANCES
10706646,22548003282,1213540188,7/20/2016,,55,1,55,,,235,BEAUTY,FRAGRANCES
11685793,35886136369,1251476073,01-10-2016,01-10-2016,79.99,1,79.99,1,79.99,44346,HOME,SOFT HOME
11685793,35886136369,1251506322,01-10-2016,01-10-2016,79.99,1,79.99,1,79.99,44346,HOME,SOFT HOME
15603288,3360370000000,1187301284,07-03-2016,,65,1,65,,,772,BEAUTY,FRAGRANCES
15603288,3360370000000,1334343843,07-12-2016,,55,1,55,,,772,BEAUTY,FRAGRANCES
10631573,5450100000000,1233124992,02-09-2016,9/14/2016,16.14,1,16.14,1,16.14,1509,HOME,SOFT HOME
10631573,5450100000000,1233335838,02-09-2016,9/14/2016,16.14,1,16.14,1,16.14,1509,HOME,SOFT HOME
10443113,85447337971,1220717985,06-08-2016,,6.66,2,13.32,,,3212,CENTER CORE,INTIMATE APPAREL/HOSIERY
10443113,85447337971,1195199065,4/15/2016,5/22/2016,8,2,16,1,8,3212,CENTER CORE,INTIMATE APPAREL/HOSIERY
10409255,85447416683,1205902520,10-06-2016,,16.99,2,33.98,,,3239,CENTER CORE,INTIMATE APPAREL/HOSIERY
10409255,85447416683,1316443695,11/27/2016,,0,2,40,,,3239,CENTER CORE,INTIMATE APPAREL/HOSIERY
12300441,37882158949,1239719019,9/13/2016,,16.88,2,33.76,,,101343,CENTER CORE,INTIMATE APPAREL/HOSIERY
12300441,37882158949,1187507001,08-03-2016,,16.88,2,33.76,,,101343,CENTER CORE,INTIMATE APPAREL/HOSIERY
15309765,3605980000000,1348905900,12/17/2016,,31,1,31,,,35190,BEAUTY,COSMETICS
15309765,3605980000000,1322426088,11/29/2016,,31,1,31,,,35190,BEAUTY,COSMETICS
11289677,20911078721,1296638814,11/14/2016,02-01-2017,30,2,60,1,30,42231,HOME,SOFT HOME
11289677,20911078721,1298378745,11/14/2016,,30,2,60,,,42231,HOME,SOFT HOME
13753487,85805445713,1216689318,7/29/2016,,12,1,12,,,65553,BEAUTY,COSMETICS
11404069,85805445713,1258749663,07-10-2016,,12,4,48,,,65553,BEAUTY,COSMETICS
12328047,85805445713,1189176717,3/16/2016,,12,3,36,,,65553,BEAUTY,COSMETICS
12328047,85805445713,1267008783,10/23/2016,,12,3,36,,,65553,BEAUTY,COSMETICS
12328047,85805445713,1363063227,04-01-2017,,12,3,36,,,65553,BEAUTY,COSMETICS
12328047,85805445713,1210639720,08-07-2016,,12,3,36,,,65553,BEAUTY,COSMETICS
12328047,85805445713,1369168038,12-01-2017,,12,3,36,,,65553,BEAUTY,COSMETICS
13753487,85805445713,1217198715,7/29/2016,,12,1,12,,,65553,BEAUTY,COSMETICS
13753487,85805445713,1188403636,3/13/2016,,12,1,12,,,65553,BEAUTY,COSMETICS
12328047,85805445713,1202879038,5/20/2016,,12,2,24,,,65553,BEAUTY,COSMETICS
11404069,85805445713,1207251796,6/14/2016,,12,2,24,,,65553,BEAUTY,COSMETICS
15595890,96018061188,1185512161,2/22/2016,,39,1,39,,,803,BEAUTY,COSMETICS
15595890,96018061188,1185450494,2/22/2016,,39,1,39,,,803,BEAUTY,COSMETICS
13972571,96018061195,1189396229,3/17/2016,,39,1,39,,,803,BEAUTY,COSMETICS
13972571,96018061195,1220366139,05-08-2016,,39,1,39,,,803,BEAUTY,COSMETICS
13972571,96018061195,1303184952,11/23/2016,,39,1,39,,,803,BEAUTY,COSMETICS
14188383,96018205025,1208668254,6/25/2016,,39,1,39,,,803,BEAUTY,COSMETICS
14188383,96018205025,1182846344,09-02-2016,,39,1,39,,,803,BEAUTY,COSMETICS
10862703,96018205025,1183308987,10-02-2016,,39,1,39,,,803,BEAUTY,COSMETICS
14188383,96018205025,1263107857,1/17/2017,,39.5,1,39.5,,,803,BEAUTY,COSMETICS
10862703,96018205025,1199880838,04-05-2016,,39,1,39,,,803,BEAUTY,COSMETICS
14188383,96018205025,1259117721,08-10-2016,,39,1,39,,,803,BEAUTY,COSMETICS
10862703,96018205025,1219619943,02-08-2016,,39,1,39,,,803,BEAUTY,COSMETICS
10862703,96018205025,1202626047,5/19/2016,,39,1,39,,,803,BEAUTY,COSMETICS
10862703,96018205025,1341704325,12/13/2016,,39,1,39,,,803,BEAUTY,COSMETICS
10508815,3605530000000,1326288930,02-12-2016,,54,1,54,,,977,BEAUTY,COSMETICS
10508815,3605530000000,1219568373,03-08-2016,,64,1,64,,,977,BEAUTY,COSMETICS
10752544,37882199850,1209831691,02-07-2016,,18,1,18,,,3052,CENTER CORE,INTIMATE APPAREL/HOSIERY
10752544,37882199850,1182838452,09-02-2016,,11.99,2,23.98,,,3052,CENTER CORE,INTIMATE APPAREL/HOSIERY
12673203,20714052669,1251861444,02-10-2016,,23,1,23,,,75181,BEAUTY,COSMETICS
12673203,20714052669,1207688006,6/18/2016,,22,1,22,,,75181,BEAUTY,COSMETICS
10134202,20714156893,1333756119,08-12-2016,,60.53,1,60.53,,,75188,BEAUTY,COSMETICS
10134202,20714156893,1181429752,02-02-2016,,67,1,67,,,75188,BEAUTY,COSMETICS
10134202,20714156893,1249204461,9/27/2016,,68,1,68,,,75188,BEAUTY,COSMETICS
10228118,883049000000,1249431004,05-11-2016,11/16/2016,267.74,1,267.74,1,267.74,77589,HOME,SOFT HOME
10228118,883049000000,1299636669,11/17/2016,,280.49,1,280.49,,,77589,HOME,SOFT HOME
10054197,717334000000,1183558869,2/15/2016,,24.5,1,24.5,,,94406,BEAUTY,COSMETICS
10054197,717334000000,1303565778,11/23/2016,,25.5,1,25.5,,,94406,BEAUTY,COSMETICS
11012462,11644620325,1343517252,12/15/2016,12/24/2016,195.49,1,195.49,1,195.49,92797,HOME,SOFT HOME
11012462,11644620325,1371484992,1/16/2017,1/31/2017,195.49,1,195.49,1,195.49,92797,HOME,SOFT HOME
15600368,717334000000,1255370152,11-11-2016,,18.5,1,18.5,,,94297,BEAUTY,COSMETICS
15600368,717334000000,1193947423,09-04-2016,,18,1,18,,,94297,BEAUTY,COSMETICS
15600368,717334000000,1264571679,10/19/2016,,18.5,1,18.5,,,94297,BEAUTY,COSMETICS
10399869,20714157654,1225742025,8/18/2016,,17,1,17,,,75189,BEAUTY,COSMETICS
10399869,20714157654,1205933214,10-06-2016,,16.5,1,16.5,,,75189,BEAUTY,COSMETICS
11607628,20714121853,1189691351,3/22/2016,,16.5,1,16.5,,,75189,BEAUTY,COSMETICS
11607628,20714121853,1201779908,12-05-2016,,16.5,1,16.5,,,75189,BEAUTY,COSMETICS
12267112,20714286217,1190408872,3/25/2016,,17,2,34,,,75234,BEAUTY,COSMETICS
12267112,20714286217,SH16331003497,3/23/2016,,13.6,2,27.2,,,75234,BEAUTY,COSMETICS
12267112,20714286217,1189951641,3/22/2016,,17,2,34,,,75234,BEAUTY,COSMETICS
11605572,27131121954,1186955562,04-03-2016,,42,1,42,,,74954,BEAUTY,COSMETICS
11605572,27131121954,1189303559,3/16/2016,,42,1,42,,,74954,BEAUTY,COSMETICS
15415625,83623750453,1195877591,4/16/2016,,2,2,4,,,93507,CENTER CORE,INTIMATE APPAREL/HOSIERY
15415625,83623750453,1299290853,11/19/2016,,3.89,2,7.78,,,93507,CENTER CORE,INTIMATE APPAREL/HOSIERY
11426092,3605530000000,1259658568,11/18/2016,,27.5,2,55,,,93895,BEAUTY,COSMETICS
11426092,3605530000000,1242112410,9/17/2016,,22.5,2,45,,,93895,BEAUTY,COSMETICS
12916535,3605530000000,1280545425,10/31/2016,,27.5,1,27.5,,,93895,BEAUTY,COSMETICS
12916535,3605530000000,1202088924,5/15/2016,,27.5,2,55,,,93895,BEAUTY,COSMETICS
11380118,83621468060,1360821969,02-01-2017,,6,1,6,,,93508,CENTER CORE,INTIMATE APPAREL/HOSIERY
11380118,83621468060,1199395361,01-05-2016,,8.63,1,8.63,,,93508,CENTER CORE,INTIMATE APPAREL/HOSIERY
10091430,17626558044,1208653687,6/23/2016,02-07-2016,16.99,1,16.99,1,16.99,101262,CENTER CORE,INTIMATE APPAREL/HOSIERY
10091430,17626558044,1192025789,02-04-2016,,12.99,1,12.99,,,101262,CENTER CORE,INTIMATE APPAREL/HOSIERY
10091430,17626558082,1208653687,6/23/2016,02-07-2016,16.99,1,16.99,1,16.99,101262,CENTER CORE,INTIMATE APPAREL/HOSIERY
10091430,17626558082,1202228934,5/17/2016,,16.99,1,16.99,,,101262,CENTER CORE,INTIMATE APPAREL/HOSIERY
10091430,17626558082,1192025789,02-04-2016,,12.99,2,25.98,,,101262,CENTER CORE,INTIMATE APPAREL/HOSIERY
12423989,91709455055,1375071129,1/31/2017,,0,4,387,,,110955,HOME,SOFT HOME
12423989,91709455055,1376658732,1/31/2017,,0,3,258,,,110955,HOME,SOFT HOME
12423989,91709455055,1247931456,9/26/2016,,0,4,387,,,110955,HOME,SOFT HOME
11367138,636207000000,1363600989,05-01-2017,,74.97,3,224.91,,,109740,HOME,SOFT HOME
14497723,636207000000,1201025985,07-05-2016,,57.59,1,57.59,,,109740,HOME,SOFT HOME
10792356,636207000000,1232244528,8/30/2016,,94.5,1,94.5,,,109740,HOME,SOFT HOME
14497723,636207000000,1197548800,4/24/2016,,74.99,1,74.99,,,109740,HOME,SOFT HOME
10792356,636207000000,1199847948,03-05-2016,,67.49,1,67.49,,,109740,HOME,SOFT HOME
11367138,636207000000,1233345477,8/31/2016,,94.5,3,283.5,,,109740,HOME,SOFT HOME
15624330,773603000000,1218206901,7/31/2016,,16,1,16,,,106329,BEAUTY,COSMETICS
15624330,773603000000,1249477344,9/29/2016,,16,1,16,,,106329,BEAUTY,COSMETICS
15624330,773603000000,1190450355,3/25/2016,,15,1,15,,,106329,BEAUTY,COSMETICS
15624330,773603000000,1205030947,04-06-2016,,15,1,15,,,106329,BEAUTY,COSMETICS
12363217,92764339601,1319732289,11/28/2016,,27.99,2,55.98,,,131472,HOME,SOFT HOME
12363217,92764339601,1335555318,09-12-2016,12/14/2016,31.99,2,63.98,2,63.98,131472,HOME,SOFT HOME
11017134,706257000000,1251218988,9/30/2016,,134.81,1,134.81,,,109742,HOME,SOFT HOME
11234979,706257000000,1330960476,06-12-2016,12/26/2016,99.74,1,99.74,1,99.74,109742,HOME,SOFT HOME
11234979,706257000000,1360014168,01-01-2017,,78.73,1,78.73,,,109742,HOME,SOFT HOME
11017134,706257000000,JR16990173496,9/19/2016,,99.74,1,99.74,,,109742,HOME,SOFT HOME
15157107,763511000000,1187679528,09-03-2016,,25,1,25,,,92782,BEAUTY,FRAGRANCES
15157107,763511000000,1300834245,11/20/2016,,26,1,26,,,92782,BEAUTY,FRAGRANCES
10781942,96018206145,1189295851,3/17/2016,,32,1,32,,,117152,BEAUTY,COSMETICS
10781942,96018206145,1264143735,10/21/2016,,32,1,32,,,117152,BEAUTY,COSMETICS
10051723,3614270000000,1208788150,6/25/2016,,47,1,47,,,106865,BEAUTY,COSMETICS
10051723,3614270000000,1258951911,09-10-2016,,47,1,47,,,106865,BEAUTY,COSMETICS
12664871,37882158673,1219405935,05-08-2016,,13.5,1,13.5,,,110417,CENTER CORE,INTIMATE APPAREL/HOSIERY
12664871,37882158673,1199304410,01-05-2016,,12.65,1,12.65,,,110417,CENTER CORE,INTIMATE APPAREL/HOSIERY
10896346,37882158796,1211811103,7/16/2016,,13.99,1,13.99,,,110417,CENTER CORE,INTIMATE APPAREL/HOSIERY
10896346,37882158796,1187227419,06-03-2016,,18,1,18,,,110417,CENTER CORE,INTIMATE APPAREL/HOSIERY
10052115,20714208240,1194371918,10-04-2016,04-06-2016,26.5,1,26.5,1,26.5,113705,BEAUTY,COSMETICS
10052115,20714208240,1194290243,10-04-2016,04-06-2016,26.5,1,26.5,1,26.5,113705,BEAUTY,COSMETICS
14674580,51153819872,1195966764,4/16/2016,6/21/2016,39.99,1,39.99,1,39.99,142774,HOME,SOFT HOME
10171329,51153819872,1204380358,5/31/2016,,42.49,1,42.49,,,142774,HOME,SOFT HOME
14059340,51153819872,CN16251002173,02-05-2016,07-05-2016,37.49,1,37.49,1,37.49,142774,HOME,SOFT HOME
14674580,51153819872,1235078340,05-09-2016,,29.99,1,29.99,,,142774,HOME,SOFT HOME
11860174,51153819872,1207796761,6/18/2016,,24.99,1,24.99,,,142774,HOME,SOFT HOME
14059340,51153819872,CN16811225077,11/18/2016,,23.99,2,47.98,,,142774,HOME,SOFT HOME
10171329,51153819872,1204637761,01-06-2016,,42.49,1,42.49,,,142774,HOME,SOFT HOME
11860174,51153819872,1199351846,4/30/2016,,29.24,1,29.24,,,142774,HOME,SOFT HOME
11195958,47596255148,1370168397,1/14/2017,,16.99,2,33.98,,,150667,HOME,SOFT HOME
11195958,47596255148,1361573931,02-01-2017,,14.44,3,43.32,,,150667,HOME,SOFT HOME
13227989,856915000000,1328272605,03-12-2016,,35.99,1,35.99,,,150738,HOME,SOFT HOME
14134421,856915000000,1225350000,8/18/2016,,33.99,1,33.99,,,150738,HOME,SOFT HOME
13227989,856915000000,1326336645,03-12-2016,,35.99,1,35.99,,,150738,HOME,SOFT HOME
14134421,856915000000,1303087425,11/23/2016,11/28/2016,31.99,1,31.99,1,31.99,150738,HOME,SOFT HOME
12769050,91709457172,1209942474,03-07-2016,,139,1,139,,,110997,HOME,SOFT HOME
12769050,91709457172,1248639399,9/27/2016,,139,1,139,,,110997,HOME,SOFT HOME
11716668,773602000000,1221891399,09-08-2016,,25,1,25,,,127257,BEAUTY,COSMETICS
11716668,773602000000,1196529460,4/18/2016,,25,2,50,,,127257,BEAUTY,COSMETICS
11317445,44211248424,1184181502,2/15/2016,,95,1,95,,,154649,MENS & KIDS,TOTAL MENS
11317445,44211248424,1184614503,2/18/2016,02-03-2016,95,1,95,1,95,154649,MENS & KIDS,TOTAL MENS
15322452,44211518282,1217233200,7/30/2016,,95,1,95,,,154649,MENS & KIDS,TOTAL MENS
15322452,44211518282,1199058118,01-05-2016,,71.25,1,71.25,,,154649,MENS & KIDS,TOTAL MENS
10411565,44211191171,1205686701,07-06-2016,,95,1,95,,,154649,MENS & KIDS,TOTAL MENS
10411565,44211191171,1209403459,6/27/2016,7/29/2016,95,1,95,1,95,154649,MENS & KIDS,TOTAL MENS
10877434,20714125622,1191070221,3/28/2016,,17,2,34,,,156179,BEAUTY,COSMETICS
10877434,20714125622,1248310416,9/28/2016,,17.5,4,70,,,156179,BEAUTY,COSMETICS
14295737,37882445315,1206401520,12-06-2016,,11,1,11,,,180784,CENTER CORE,INTIMATE APPAREL/HOSIERY
14295737,37882445315,1202920697,5/21/2016,,8,3,24,,,180784,CENTER CORE,INTIMATE APPAREL/HOSIERY
14295737,37882445315,1205240987,05-06-2016,,10,3,30,,,180784,CENTER CORE,INTIMATE APPAREL/HOSIERY
11892917,773602000000,1185354563,2/23/2016,,20,1,20,,,207761,BEAUTY,COSMETICS
11892917,773602000000,1215204330,7/24/2016,,20,1,20,,,207761,BEAUTY,COSMETICS
15523528,86279016058,1183574978,2/14/2016,,89.99,1,89.99,,,225176,HOME,SOFT HOME
15523528,86279016058,1199386406,01-05-2016,6/29/2016,80.99,1,80.99,1,80.99,225176,HOME,SOFT HOME
13207388,11531686298,1189811720,3/22/2016,,17.99,3,53.97,,,230466,MENS & KIDS,TOTAL MENS
13207388,11531686298,1203432295,5/24/2016,,17.34,2,34.68,,,230466,MENS & KIDS,TOTAL MENS
13207388,11531686298,1188055581,12-03-2016,,24,1,24,,,230466,MENS & KIDS,TOTAL MENS
10480869,8435140000000,1204674656,5/31/2016,,118,1,118,,,228061,BEAUTY,FRAGRANCES
10480869,8435140000000,1208848967,6/25/2016,,118,1,118,,,228061,BEAUTY,FRAGRANCES
11391761,52883741952,JW16681224236,06-08-2016,,8,2,16,,,229581,CENTER CORE,INTIMATE APPAREL/HOSIERY
11391761,52883741952,JW17110583120,01-01-2017,,28.5,2,57,,,229581,CENTER CORE,INTIMATE APPAREL/HOSIERY
14433710,3380810000000,1199347508,01-05-2016,,38,1,38,,,234407,BEAUTY,COSMETICS
14433710,3380810000000,1200759111,07-05-2016,12-05-2016,38,1,38,1,38,234407,BEAUTY,COSMETICS
11222232,3147760000000,1345193181,12/15/2016,,26,1,26,,,249692,BEAUTY,COSMETICS
11222232,3147760000000,1198590329,4/28/2016,,26,1,26,,,249692,BEAUTY,COSMETICS
12209191,740040000000,1188239282,11-03-2016,,21,1,21,,,246674,CENTER CORE,INTIMATE APPAREL/HOSIERY
12209191,740040000000,1189471075,3/19/2016,4/16/2016,36,1,36,1,36,246674,CENTER CORE,INTIMATE APPAREL/HOSIERY
13204388,37531911338,1203748186,5/27/2016,08-06-2016,21.59,1,21.59,1,21.59,254765,HOME,SOFT HOME
13204388,37531911338,1202559575,5/21/2016,5/30/2016,21.59,1,21.59,1,21.59,254765,HOME,SOFT HOME
14591860,611318000000,1183505185,2/14/2016,,34.99,1,34.99,,,252196,MENS & KIDS,TOTAL MENS
14591860,611318000000,1185377817,2/24/2016,,49.99,1,49.99,,,252196,MENS & KIDS,TOTAL MENS
14591860,611318000000,1265469382,1/31/2017,,85,1,85,,,252196,MENS & KIDS,TOTAL MENS
10933747,47596044599,1355895204,12/27/2016,05-01-2017,3.99,8,31.92,2,7.98,283371,HOME,SOFT HOME
10933747,47596044599,1362116229,05-01-2017,,3.39,2,6.78,,,283371,HOME,SOFT HOME
15541076,3147760000000,1190869576,3/27/2016,,25.5,1,25.5,,,252023,BEAUTY,COSMETICS
12924708,3147760000000,1203280436,5/22/2016,,25.5,1,25.5,,,252023,BEAUTY,COSMETICS
15127662,3147760000000,1186116102,2/28/2016,,25.5,1,25.5,,,252023,BEAUTY,COSMETICS
15541076,3147760000000,1261230300,10/14/2016,,25.5,1,25.5,,,252023,BEAUTY,COSMETICS
11294427,3147760000000,1201019124,08-05-2016,,25.5,1,25.5,,,252023,BEAUTY,COSMETICS
11294427,3147760000000,1265539255,1/25/2017,,25.5,1,25.5,,,252023,BEAUTY,COSMETICS
11294427,3147760000000,1261800348,10/16/2016,,25.5,1,25.5,,,252023,BEAUTY,COSMETICS
11294427,3147760000000,1211215998,11-07-2016,,25.5,1,25.5,,,252023,BEAUTY,COSMETICS
11444256,3147760000000,1219278273,04-08-2016,,25.5,2,51,,,252023,BEAUTY,COSMETICS
11444256,3147760000000,1182085243,05-02-2016,,25.5,2,51,,,252023,BEAUTY,COSMETICS
11294427,3147760000000,1195966054,4/16/2016,,25.5,1,25.5,,,252023,BEAUTY,COSMETICS
11368222,3147760000000,1216304064,7/26/2016,,25.5,1,25.5,,,252023,BEAUTY,COSMETICS
